node1,node2,dist
Nakhodka,Artëm,0.009968845934098587
Nal’chik,Chegem,0.0005957505484988433
Nar'yan-Mar,Yegor’yevsk,0.032430658988362414
Naro-Fominsk,Biryulëvo,0.0013334410703177767
Nartkala,Nal’chik,0.003309866715501518
Navashino,Kulebaki,0.003477359985064963
Nazarovo,Bogotol,0.008940905685654577
Nazran’,Kantyshevo,0.0014777057075151775
Neftegorsk,Otradnyy,0.006773678031918543
Neftekamsk,Sarapul,0.006245380939067177
Neftekumsk,Mozdok,0.00953887614616797
Nefteyugansk,Poykovskiy,0.006153295142701218
Nelidovo,Ostashkov,0.011729320901861445
Nerchinsk,Chita,0.03315917021513912
Nerekhta,Kostroma,0.005111355367768592
Neryungri,Tynda,0.017859813596573126
Nesterovskaya,Nyandoma,0.005576372453795575
Nevel’,Podol’sk,0.018313828509272274
Nevel’sk,Lyublino,0.002906597753927795
Nevinnomyssk,Cherkessk,0.003793002337725246
Nezlobnaya,Mineralnye Vody,0.003469781065602976
Nikel’,Zapolyarnyy,0.003755087619584543
Nikolayevsk,Kurtamysh,0.02083285169672809
Nikulino,Sofrino,0.00133404782043729
Nizhnekamsk,Zainsk,0.004414589431631216
Nizhnesortymskiy,Lyantor,0.011596369068378815
Nizhneudinsk,Tayshet,0.016022916439659824
Nizhnevartovsk,Megion,0.004142888423084806
Nizhniy Lomov,Kotel’nikovo,0.0042800320022670394
Nizhniy Novgorod,Sovetskiy,0.00046223137843691604
Nizhniy Tagil,Kirovgrad,0.005997471400652197
Nizhnyaya Salda,Verkhnyaya Salda,0.0013988940098212616
Nizhnyaya Tura,Krasnoural’sk,0.003984706361191917
Noginsk,Elektrostal’,0.0008379165492548367
Norilsk,Dudinka,0.012446891239613449
Novaya Balakhna,Nizhniy Novgorod,0.004451057603396352
Novaya Usman’,Usman’,0.0055558700282137725
Novoaltaysk,Cherepanovo,0.0108729496704706
Novoanninskiy,Uryupinsk,0.007749013487407808
Novocheboksarsk,Volzhsk,0.009198623054922852
Novocherkassk,Shakhty,0.003095125184546915
Novodvinsk,Isakogorka,0.0015869248488280892
Novogireyevo,Dubna,0.004122659240421225
Novokubansk,Labinsk,0.005689724545662838
Novokuybyshevsk,Samara,0.001937864576714489
Novokuznetsk,Kiselëvsk,0.0058584628509976725
Novomichurinsk,Ryazan’,0.006877098026215555
Novomoskovsk,Uzlovaya,0.0013903718148883446
Novopavlovsk,Georgiyevsk,0.0025527405151264146
Novopokrovskaya,Kropotkin,0.004927964154471958
Novorossiysk,Krymsk,0.003249062579327511
Novoshakhtinsk,Krasnyy Sulin,0.001972798479649472
Novosibirsk,Krasnoobsk,0.001459852251743792
Novotitarovskaya,Medvedovskaya,0.0019096955934865766
Novotroitsk,Orsk,0.0019283328884302832
Novoul’yanovsk,Krasnokamensk,0.02113583082565882
Novoural’sk,Sredneuralsk,0.004785091989894632
Novouzensk,Yershov,0.009519619795461023
Novovoronezh,Voronezh,0.0037698268832207843
Novozybkov,Unecha,0.008524094325549998
Novyy Oskol,Krasnogvardeyskoye,0.0060396650724638965
Novyy Urengoy,Tarko-Sale,0.01857171077725416
Noyabrsk,Kogalym,0.015131465756892353
Nurlat,Kotlovka,0.003386861411858821
Nyagan,Yugorsk,0.020762823899448283
Nyandoma,Sokol,0.02894318480359102
Nytva,Osa,0.008280748611491678
Obninsk,Balabanovo,0.0010230501460234275
Ob’,Novosibirsk,0.0023061516961513148
Odintsovo,Ivanovskoye,0.0016394298460011552
Okha,Severo-Zadonsk,0.038847972556714135
Oktyabr’skiy,Krasnodar,0.0006175960293448966
Olenegorsk,Monchegorsk,0.0037279843081162865
Omsk,Kalachinsk,0.012161744030979759
Omutninsk,Glazov,0.00805542514518634
Onega,Segezha,0.029129124239132963
Ordzhonikidzevskaya,Karabulak,0.0017603288780070195
Orekhovo-Borisovo,Krasnokamensk,0.02132240208666707
Orekhovo-Zuyevo,Elektrogorsk,0.0021252074619905626
Orenburg,Kumertau,0.013049553296654332
Orlovskiy,Proletarsk,0.004189904913068249
Orsk,Gay,0.0025276469707899768
Orël,Mtsensk,0.0063573426823346005
Osa,Chernushka,0.011045138262344972
Osinniki,Novokuznetsk,0.002746560720275025
Ostashkov,Valday,0.010530453940259957
Ostrogozhsk,Liski,0.004752071917276174
Otradnaya,Armavir,0.007054133155239119
Otradnoye,Tosno,0.003118013842317352
Otradnyy,Pokhvistnevo,0.008623701433160474
Ozerki,Ilanskiy,0.004377998576105928
Ozersk,Kasli,0.0016614985563675735
Ozëry,Zaraysk,0.0033635511870141323
Pallasovka,Novouzensk,0.014584684698426944
Partizansk,Nakhodka,0.0038035691558056415
Pashkovskiy,Krasnodar,0.001961979139528995
Pavlovo,Dzerzhinsk,0.0050833793471565
Pavlovsk,Pushkin,0.00048660061365675243
Pavlovskaya,Tikhoretsk,0.004757342191565178
Pavlovskiy Posad,Fryazevo,0.0018975486865206441
Pechora,Yegor’yevsk,0.02680222518343601
Penza,Petrovsk,0.01044745946142344
Pereslavl’-Zalesskiy,Bibirevo,0.0011379121431816547
Perm,Krasnokamsk,0.004632373266270945
Persianovka,Azov,0.0038959857589056773
Pervoural’sk,Novoural’sk,0.004431804027437252
Pestovo,Kozhukhovo,0.007216046329457776
Peterhof,Lomonosov,0.0012077916159588045
Petrodvorets,Lomonosov,0.0012077916159588045
Petropavlovsk-Kamchatsky,Vilyuchinsk,0.002701689194450892
Petrovsk,Atkarsk,0.006368292778868368
Petrovsk-Zabaykal’skiy,Krasnokamensk,0.02113583082565882
Petrovskaya,Slavyansk-na-Kubani,0.002541177258782134
Petrozavodsk,Lodeynoye Pole,0.01567536949217278
Petushki,Pokrov,0.0028070223160027307
Pikalëvo,Boksitogorsk,0.002965529229146829
Plast,Chebarkul’,0.008369143867585936
Plavsk,Tula,0.00649483545711111
Pochep,Zhukovka,0.007389661272470572
Podol’sk,Medvedevo,0.007912954053238927
Pokachi,Langepas,0.0074145887355820655
Pokhvistnevo,Buguruslan,0.0032094106259739656
Pokrov,Orekhovo-Zuyevo,0.002299780790984429
Polevskoy,Degtyarsk,0.0031794755686332
Polyarnyy,Severomorsk,0.0019372842340384141
Polyarnyye Zori,Kandalaksha,0.0032423861051764646
Polysayevo,Leninsk-Kuznetsky,0.0013753280591846562
Poronaysk,Yuzhno-Sakhalinsk,0.02185773628327504
Povorino,Borisoglebsk,0.002643716777953073
Poykovskiy,Khanty-Mansiysk,0.024396970466596692
Primorsko-Akhtarsk,Petrovskaya,0.006121359242307201
Priozërsk,Sosnovaya Polyana,0.01069271667787138
Privolzhsk,Furmanov,0.002285267191196377
Privolzhskiy,Krasnoarmeysk,0.005649216377750285
Priyutovo,Belebey,0.0029728586097162767
Prokhladnyy,Nartkala,0.002518232162668269
Proletarsk,Konstantinovsk,0.011037639630006318
Promyshlennaya,Topki,0.00424121518059475
Protvino,Serpukhov,0.002054427427135787
Pugachev,Yershov,0.008988138756076666
Pushchino,Serpukhov,0.0022594394945925265
Pushkin,Kolpino,0.0016261272719297574
Pushkino,Ivanteyevka,0.0008908335985081627
Pyatigorsk,Inozemtsevo,0.0005416314924846765
Pyt-Yakh,Nefteyugansk,0.004782096535081382
Raduzhny,Pokachi,0.016230542547290533
Ramenki,Rybnoye,0.001354021192961743
Rasskazovo,Tambov,0.0045276897393542286
Raychikhinsk,Belogorsk,0.015549153101795388
Rayevskiy,Sterlitamak,0.011380136308353715
Razumnoye,Belgorod,0.0013050589649068257
Reftinskiy,Sukhoy Log,0.0041184978017770185
Reutov,Balashikha,0.0009204002234234961
Revda,Pervoural’sk,0.0013345001831885446
Rezh,Reftinskiy,0.0043979313019112745
Rodniki,Shuya,0.0045487870103644214
Roshal’,Shatura,0.0031879664894961697
Roslavl’,Desnogorsk,0.004996484372874111
Rossosh’,Liski,0.008276399155990762
Rostokino,Sviblovo,0.0015011258734496328
Rostov,Novocherkassk,0.004798669380192732
Rostov-na-Donu,Bataysk,0.0008373523136733478
Rtishchevo,Balashov,0.0102927279009749
Rublëvo,Kirov,0.00254548320820397
Rubtsovsk,Aleysk,0.019915166753007123
Ruzayevka,Penza,0.009848008957700568
Ryazanskiy,Ramenki,0.00258968470640227
Ryazan’,Ramenki,0.002584304575865357
Ryazhsk,Novomichurinsk,0.004896065624599844
Rybatskoye,Yeysk,0.010202104475141605
Rybinsk,Tutayev,0.006615883048802927
Rybnoye,Lukhovitsy,0.005539461708082446
Rzhev,Torzhok,0.011295372382427156
Safonovo,Desnogorsk,0.011147949606785432
Saint Petersburg,Shushary,0.0018086622267378704
Salavat,Meleuz,0.004513669486641078
Salekhard,Beloyarskiy,0.04089160342634618
Samara,Kinel’,0.005574022383834901
Saraktash,Kuvandyk,0.011288736367185227
Saransk,Ruzayevka,0.0028230653287689518
Sarapul,Izhevsk,0.00744815472873883
Saratov,Engel’s,0.0011043821507863
Sarov,Arzamas,0.007178586811080992
Sasovo,Kasimov,0.008658230633899712
Satka,Zlatoust,0.006614885021861089
Sayanogorsk,Shushenskoye,0.006186330415162122
Sayansk,Zima,0.002551775376631432
Segezha,Kondopoga,0.021464226467857988
Semikarakorsk,Bagayevskaya,0.005422252390137152
Semiluki,Voronezh,0.00199662301283866
Semënov,Gorodets,0.009807344381876896
Semënovskoye,Novogireyevo,0.0021590494286153933
Serdobsk,Rtishchevo,0.004951431396296587
Sergach,Shumerlya,0.009258471429234126
Sergiyev Posad,Khot'kovo,0.001703609730301438
Serov,Nizhnyaya Tura,0.01402591552034065
Serpukhov,Chekhov,0.00281091024883144
Sertolovo,Komendantsky aerodrom,0.0019342060570633718
Sestroretsk,Sertolovo,0.002315827957591252
Setun’,Zvenigorod,0.002091524634011064
Severo-Zadonsk,Komsomolsk-on-Amur,0.03654923991221351
Severobaykal’sk,Krasnokamensk,0.02113583082565882
Severodvinsk,Onega,0.01605836170685851
Severomorsk,Murmansk,0.002656892779859713
Severoural’sk,Krasnokamensk,0.02113583082565882
Seversk,Tomsk,0.0015758172807455418
Severskaya,Afipskiy,0.002014830645475513
Shadrinsk,Kataysk,0.010423444563631154
Shakhty,Krasnyy Sulin,0.0025596535766660954
Shali,Groznyy,0.002956055335725061
Sharypovo,Uzhur,0.007059633267097294
Shatura,Gagarin,0.00035283583881536116
Shchelkovo,Ivanteyevka,0.0008961338059491841
Shcherbinka,Vidnoye,0.0015467876033947185
Shchigry,Solntsevo,0.005204294356003334
Shchukino,Yaroslavl,0.003835239740074332
Shchëkino,Zheleznogorsk,0.012508897951635244
Shebekino,Razumnoye,0.0024973860655544077
Sheksna,Tutayev,0.006615883048802927
Shelekhov,Angarsk,0.004275243919764168
Shimanovsk,Zeya,0.01994597305926359
Shumerlya,Kanash,0.010615766102805428
Shumikha,Shadrinsk,0.010707092859030357
Shushary,Pushkin,0.0011526496857565448
Shushenskoye,Minusinsk,0.0050876761189475464
Shuya,Kovrov,0.00600185476008392
Sibay,Magnitogorsk,0.008298975687289687
Sim,Ust’-Katav,0.004907263625946551
Skhodnya,Nakhabino,0.001508244296213467
Skopin,Novomichurinsk,0.00317082073725662
Slavgorod,Yarovoye,0.0011644567434608351
Slavyansk-na-Kubani,Krymsk,0.0033514458176306466
Slobodskoy,Kirovo-Chepetsk,0.002569125123165688
Slyudyanka,Shelekhov,0.00721998973736689
Smolensk,Yartsevo,0.007286467447700713
Snezhinsk,Verkhniy Ufaley,0.004896056268558237
Sobinka,Roshal’,0.004240044755245503
Sochi,Khadyzhensk,0.0073752067382271925
Sofrino,Pushkino,0.0016886635887842837
Sokol,Vologda,0.003613421741828296
Sokol’niki,Vichuga,0.003284995462955519
Solikamsk,Berezniki,0.0031344118458955885
Solnechnogorsk,Andreyevskoye,0.0030620596761524376
Solntsevo,Gubkin,0.00862075245766371
Sol’-Iletsk,Orenburg,0.006571126819622282
Sorochinsk,Buzuluk,0.010197765754000577
Sortavala,Priozërsk,0.010191840758820278
Sosnogorsk,Ukhta,0.0015789022049753506
Sosnovaya Polyana,Sertolovo,0.0029590261221358514
Sosnovka,Nizhnekamsk,0.00905438291605838
Sosnovoborsk,Krasnoyarsk,0.0048878143750045394
Sovetsk,Chernyakhovsk,0.0053156411713297215
Sovetskaya Gavan’,Amursk,0.04048057227741818
Sovetskiy,Kstovo,0.002421278278185657
Spassk-Dal’niy,Krasnokamensk,0.02113583082565882
Sredneuralsk,Verkhnyaya Pyshma,0.001017441712323058
Staraya Kupavna,Elektrougli,0.0012000872699153733
Staraya Russa,Velikiy Novgorod,0.0067427706412132105
Starodub,Pochep,0.00824420352094185
Starominskaya,Markova,0.002376853530177761
Staroshcherbinovskaya,Starominskaya,0.0047208041837119505
Staryy Malgobek,Kantyshevo,0.0024264544530140666
Staryy Oskol,Valuyki,0.008211903340861169
Stavropol’,Nevinnomyssk,0.0035616531369967244
Sterlitamak,Ishimbay,0.002307884161622887
Strezhevoy,Izluchinsk,0.006726755926148374
Strogino,Tuchkovo,0.002036436389578149
Stroitel’,Solntsevo,0.007258518930805625
Strunino,Rostokino,0.0006559795361918286
Stupino,Luzhniki,0.0006253900550908241
Sukhinichi,Kondrovo,0.010060351258836309
Sukhoy Log,Bogdanovich,0.0015815304616053482
Surgut,Nefteyugansk,0.006933456989358611
Surkhakhi,Ekazhevo,0.0010829220619178103
Surovikino,Kalach-na-Donu,0.008036276677843323
Suvorov,Kaluga,0.005067049785139365
Suvorovskaya,Kislovodsk,0.0026114929880618363
Suzun,Cherepanovo,0.0119142367387241
Svetlograd,Ipatovo,0.003507513635728817
Sviblovo,Sergiyev Posad,0.0023024164067415305
Svobody,Pyatigorsk,0.0002721845846028141
Syktyvkar,Klimovsk,0.02402529678092323
Sysert’,Aramil,0.002347641006779119
Syzran’,Bezenchuk,0.010241282821059195
Taganrog,Markova,0.005424738320126448
Taganskiy,Elektrougli,0.0012890943335855574
Talitsa,Irbit,0.010423139390212922
Tal’menka,Krasnokamensk,0.02113583082565882
Tambov,Michurinsk,0.010240275611894565
Tara,Kalachinsk,0.02251130591540041
Tarko-Sale,Gubkinskiy,0.011650574563965795
Tashtagol,Kaltan,0.010315080497473936
Tatarsk,Kupino,0.016651619041327954
Tavda,Tyumen,0.011271615919856034
Tayga,Anzhero-Sudzhensk,0.003777587544187459
Tayshet,Ilanskiy,0.019180491682289358
Tbilisskaya,Giaginskaya,0.00464246104384659
Temryuk,Anapa,0.0034329365309757696
Terek,Prokhladnyy,0.0028097865669898074
Teykovo,Ivanovo,0.004540255518003409
Tikhoretsk,Tbilisskaya,0.0044838263721852295
Tikhvin,Boksitogorsk,0.003495730545729713
Timashëvsk,Bryukhovetskaya,0.001826336385368476
Toguchin,Bolotnoye,0.0051284796714348106
Tomilino,Lyubertsy,0.0005342262666969269
Tomsk,Kuskovo,0.003337577780914709
Topki,Kemerovo,0.004787523184652785
Torzhok,Tver,0.009322427352033449
Tosno,Chudovo,0.008911125615473657
Troitsk,Vnukovo,0.0014740176427448758
Trubchevsk,Pochep,0.005073098427385194
Tsaritsyno,Kurtamysh,0.009112671171669449
Tsimlyansk,Volgodonsk,0.0017579495092206216
Tsotsin-Yurt,Krasnokamensk,0.02113583082565882
Tuapse,Goryachiy Klyuch,0.0046405308336087536
Tuchkovo,Setun’,0.002658365899362489
Tula,Yasnogorsk,0.0033869645785279162
Tulun,Nizhneudinsk,0.01616540974539063
Turinsk,Tavda,0.014544863302190628
Tutayev,Shchukino,0.0030917322485270148
Tuymazy,Belebey,0.007138386943511969
Tver,Levoberezhnaya,0.004563063614593511
Tynda,Akademgorodok,0.08132910337607759
Tyoply Stan,Sasovo,0.008732924689843451
Tyrnyauz,Kislovodsk,0.004926544206574068
Tyumen,Yalutorovsk,0.009580774891545948
Uchaly,Satka,0.0090557278061181
Uchkeken,Cherkessk,0.0063504859477245615
Udachny,Aykhal,0.008860185031950185
Udomlya,Vyshniy Volochëk,0.005490594993064221
Ufa,Yubileyny,0.00524785504076234
Uglich,Kabanovo,0.0016507347942282464
Ukhta,Yemva,0.025741413497017515
Ulan-Ude,Gusinoozyorsk,0.01290451308127837
Ulyanovsk,Buinsk,0.007600137968724981
Unecha,Starodub,0.0030283625125102124
Uray,Yugorsk,0.020032723365370615
Urus-Martan,Achkhoy-Martan,0.003285849717934084
Uryupinsk,Povorino,0.004824297787564223
Usinsk,Pechora,0.012426128122499666
Usman’,Gryazi,0.005454530377566328
Usol’ye-Sibirskoye,Cheremkhovo,0.007139197779699306
Ussuriysk,Yaroslavskiy,0.004749926277320422
Ust’-Dzheguta,Karachayevsk,0.002713231411817473
Ust’-Ilimsk,Zheleznogorsk-Ilimskiy,0.021050645377093856
Ust’-Katav,Bakal,0.006362402134848782
Ust’-Kut,Zheleznogorsk-Ilimskiy,0.01611138815956651
Ust’-Labinsk,Vyselki,0.003281460570385769
Uvarovo,Rasskazovo,0.00837891205881682
Uzhur,Chernogorsk,0.02294561588705454
Uzlovaya,Venëv,0.004321388157287053
Valday,Linëvo,0.004076331480418604
Valuyki,Krasnogvardeyskoye,0.0056177782045812
Vasil’yevo,Krasnokamensk,0.02113583082565882
Vasyl'evsky Ostrov,Otradnoye,0.002706297889572175
Velikiy Novgorod,Chudovo,0.00843206140395644
Velikiy Ustyug,Kotlas,0.007121836621109653
Velikiye Luki,Nevel’,0.007068961550910683
Venëv,Yasnogorsk,0.0038425893079790338
Vereshchagino,Nytva,0.006450197910031734
Verkhniy Ufaley,Polevskoy,0.004817690415837088
Verkhnyaya Pyshma,Yekaterinburg,0.0015878735663240578
Verkhnyaya Salda,Nizhniy Tagil,0.0056741919848813036
Veshnyaki,Zyablikovo,0.004673228516883925
Vichuga,Rodniki,0.002213555510250927
Vidnoye,Dzerzhinskiy,0.0016428807593353867
Vikhorevka,Chunskiy,0.014651352297875456
Vilyuchinsk,Yelizovo,0.0030886727251798287
Vladikavkaz,Kantyshevo,0.0017374604175766873
Vladimir,Sobinka,0.004123555276425275
Vladivostok,Artëm,0.0042846166779736215
Vnukovo,Odintsovo,0.0008831024646695789
Volgodonsk,Zimovniki,0.004723149926364854
Volgograd,Kalach-na-Donu,0.011278873088286873
Volgorechensk,Privolzhsk,0.0013700028098953042
Volkhov,Tikhvin,0.01098255412733198
Vologda,Gryazovets,0.005471790465912377
Volokolamsk,Strogino,0.005123103535710964
Volzhsk,Zelenodolsk,0.0012728235339516222
Volzhskiy,Volgograd,0.0028154688478884853
Vorgashor,Vorkuta,0.002171017390138272
Vorkuta,Labytnangi,0.020124056955282483
Voronezh,Novaya Usman’,0.002309324469552701
Voskresensk,Kurovskoye,0.0038936212479430726
Vostochnoe Degunino,Khimki,0.00142388721123881
Vostryakovo,Domodedovo,0.0009370997039215466
Votkinsk,Chaykovskiy,0.003691099097747853
Vsevolozhsk,Vasyl'evsky Ostrov,0.0026198038054508804
Vyatskiye Polyany,Sosnovka,0.002055183069299973
Vyazemskiy,Birobidzhan,0.024432660321333868
Vyazniki,Murom,0.008094294781231347
Vyaz’ma,Krasnokamensk,0.02113583082565882
Vyksa,Navashino,0.0026460312507078114
Vyselki,Korenovsk,0.0027433363642772033
Vyshniy Volochëk,Torzhok,0.007771701476173026
Yablonovskiy,Morozovsk,0.010483157528378364
Yakutsk,Aldan,0.05955237095019561
Yalutorovsk,Zavodoukovsk,0.0028098658061803164
Yanaul,Neftekamsk,0.0069599334870159785
Yaransk,Yoshkar-Ola,0.008219998338244642
Yaroslavl,Nerekhta,0.006711547407663253
Yaroslavskiy,Lesozavodsk,0.018405405255429608
Yarovoye,Kulunda,0.0055495323468877115
Yartsevo,Safonovo,0.005493249188448049
Yasenevo,Novotitarovskaya,0.000523675002054256
Yashkino,Tayga,0.002985535766740932
Yasnogorsk,Pushchino,0.004147721042416028
Yefremov,Bogoroditsk,0.0071040933078997965
Yegorlykskaya,Berëzovskiy,0.0037300520160495256
Yegor’yevsk,Sosnogorsk,0.02630996399745973
Yekaterinburg,Aramil,0.0028658280548086515
Yelabuga,Nizhnekamsk,0.002822268274109805
Yelan’,Balashov,0.00905055831662955
Yelets,Yefremov,0.00697832214249986
Yelizavetinskaya,Afipskiy,0.001365123874867366
Yelizovo,Magadan,0.1030950454628792
Yemanzhelinsk,Plast,0.006855355672608021
Yemva,Ezhva,0.011070426694825148
Yeniseysk,Lesosibirsk,0.004210501473067347
Yershov,Balakovo,0.008708729403955617
Yessentuki,Kislovodsk,0.002137145425062996
Yessentukskaya,Yessentuki,0.0002659240334621021
Yeysk,Staroshcherbinovskaya,0.004743646448316681
Yoshkar-Ola,Novocheboksarsk,0.007462600563148084
Yubileyny,Chishmy,0.000837180291479711
Yugorsk,Ivdel’,0.026058543074007068
Yurga,Yashkino,0.0052883049929415326
Yuzhno-Sakhalinsk,Kholmsk,0.008321384289100106
Yuzhnoural’sk,Krasnokamensk,0.02113583082565882
Zainsk,Al’met’yevsk,0.0055090743968947715
Zapolyarnyy,Murmansk,0.01562349308756846
Zaraysk,Lukhovitsy,0.00285930269694819
Zarinsk,Novoaltaysk,0.010905138864802377
Zavodoukovsk,Ishim,0.028916182753212945
Zavolzh’ye,Cheboksary,0.0004384406019118968
Zelenchukskaya,Otradnaya,0.004560066324022981
Zelenodolsk,Kazan,0.005994833335343157
Zelenogorsk,Sosnovoborsk,0.012197356573406462
Zelenograd,Skhodnya,0.0007239824709570798
Zelenokumsk,Budënnovsk,0.0047606050735829
Zernograd,Bagayevskaya,0.0043934781413201545
Zeya,Tynda,0.03032272128916115
Zheleznogorsk,Karachev,0.00954522362992252
Zheleznogorsk-Ilimskiy,Bratsk,0.024584262351158855
Zheleznovodsk,Lermontov,0.0007534579203378189
Zherdevka,Gribanovskiy,0.006988501759527842
Zhigulevsk,Bezenchuk,0.004726005321860164
Zhirnovsk,Kalininsk,0.0063696394888879465
Zhukovka,Dyat’kovo,0.00633306163430348
Zhukovskiy,Zyuzino,0.0009671841160288515
Zima,Tulun,0.01664313478471591
Zimovniki,Orlovskiy,0.005560366939705563
Zlatoust,Miass,0.0045992314183642
Znamensk,Leninsk,0.0062907988549852035
Zvenigorod,Golitsyno,0.0018760520971987027
Zverevo,Kamensk-Shakhtinskiy,0.003294727518923002
Zyablikovo,Pestovo,0.008617660682642171
Zyuzino,Malakhovka,0.001179208183115387
